region_id,estimation_id,instruction_name,count_per_iteration,count_total,impact
246,0,SIGN,0,,
246,0,RECCP,0,,
246,0,Mov,0,,
70,0,Add,2877.6957930420695,,
70,0,Send,16307.406985930142,,
70,0,FDIV,959.2741272587274,,
70,0,FCOM,959.2741272587274,,
70,0,Mul,5755.644763552365,,
70,0,Sub,1918.5482545174548,,
70,0,SQRT,959.2741272587274,,
70,0,EXP,959.2741272587274,,
70,0,FMA,0,,
70,0,ABS,0,,
70,0,DIV,0,,
70,0,MIN,0,,
70,0,MAX,0,,
70,0,SAD,0,,
70,0,SCALE,0,,
70,0,SIGN,0,,
70,0,RECCP,0,,
70,0,Mov,0,,
109,0,FMA,0,,
109,0,Add,0,,
109,0,Mul,0,,
109,0,Sub,0,,
109,0,ABS,0,,
109,0,DIV,0,,
109,0,MIN,0,,
109,0,MAX,0,,
109,0,SQRT,0,,
109,0,SAD,0,,
109,0,SCALE,0,,
109,0,SIGN,0,,
109,0,RECCP,0,,
109,0,Mov,0,,
109,0,Send,0,,
110,0,FMA,0,,
110,0,Add,0,,
110,0,Mul,0,,
110,0,Sub,0,,
110,0,ABS,0,,
110,0,DIV,0,,
110,0,MIN,0,,
110,0,MAX,0,,
110,0,SQRT,0,,
110,0,SAD,0,,
110,0,SCALE,0,,
110,0,SIGN,0,,
110,0,RECCP,0,,
110,0,Mov,0,,
110,0,Send,0,,
90,0,SQRT,959.2741272587274,,
90,0,FMA,0,,
90,0,Add,0,,
90,0,Mul,0,,
90,0,Sub,0,,
90,0,ABS,0,,
90,0,DIV,0,,
90,0,MIN,0,,
90,0,MAX,0,,
90,0,SAD,0,,
90,0,SCALE,0,,
90,0,SIGN,0,,
90,0,RECCP,0,,
90,0,Mov,0,,
90,0,Send,0,,
71,0,EXP,959.2741272587274,,
71,0,FMA,0,,
71,0,Add,0,,
71,0,Mul,0,,
71,0,Sub,0,,
71,0,ABS,0,,
71,0,DIV,0,,
71,0,MIN,0,,
71,0,MAX,0,,
71,0,SQRT,0,,
71,0,SAD,0,,
71,0,SCALE,0,,
71,0,SIGN,0,,
71,0,RECCP,0,,
71,0,Mov,0,,
71,0,Send,0,,
